experiment,config_id,config_json,seed,hit,hit_type,pos_error,vel_error,min_dist,ball_near_ms,tube_ready_ms,max_tcp,max_qdot,max_face,hit_time_error_ms,hit_pos_error,v_racket_at_hit,wall_time,error
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",16,True,active,0.065424,1.976198,0.058809,5.0,45.0,1.63,1.0,1.6,15.0,0.065424,1.347,2.59,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",4,True,active,0.124027,1.955262,0.109907,40.0,105.0,1.8,0.99,1.7,20.0,0.124027,1.699,2.62,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",13,True,active,0.14318,1.916528,0.140801,35.0,75.0,1.14,1.0,1.4,5.0,0.14318,0.746,2.67,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",20,,,,,,,,,,,,,,0.46,no_result
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",11,True,active,0.106181,1.903871,0.101442,40.0,105.0,1.61,0.99,1.4,10.0,0.106181,0.726,2.79,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",21,,,,,,,,,,,,,,0.47,no_result
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",17,True,active,0.084584,1.933898,0.081287,45.0,105.0,1.4,1.0,1.3,5.0,0.084584,0.55,3.02,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",6,True,active,0.10185,1.949561,0.095652,35.0,105.0,1.8,0.99,1.6,20.0,0.10185,1.742,3.11,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",3,True,active,0.136368,1.915636,0.123043,35.0,100.0,1.75,1.0,1.7,25.0,0.136368,1.543,3.13,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",2,True,active,0.088158,1.949443,0.071263,40.0,105.0,1.79,1.0,1.8,20.0,0.088158,1.77,3.24,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",19,True,active,0.113456,1.937541,0.099306,0.0,0.0,1.78,0.99,2.0,25.0,0.113456,1.64,2.05,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",18,True,active,0.114785,1.992625,0.114785,30.0,105.0,1.81,0.99,1.9,20.0,0.114785,1.653,2.37,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",22,True,active,0.103366,1.918018,0.064212,0.0,0.0,1.8,1.0,1.8,25.0,0.103366,1.782,2.34,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",27,True,active,0.034755,1.914821,0.034755,40.0,105.0,1.48,1.0,1.7,10.0,0.034755,0.754,2.23,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",25,False,miss,0.310899,1.935819,0.218241,0.0,0.0,1.1,1.0,1.4,0.0,0.310899,0.0,2.49,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",30,True,active,0.071285,1.94592,0.051287,0.0,0.0,1.79,0.98,1.7,20.0,0.071285,1.784,2.25,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",32,True,active,0.102337,1.943804,0.089879,45.0,105.0,1.74,1.0,1.7,15.0,0.102337,1.74,2.04,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",31,False,miss,0.355262,1.968782,0.153561,25.0,0.0,1.5,0.99,1.4,0.0,0.355262,0.0,2.31,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",29,True,active,0.106476,1.908638,0.103461,35.0,105.0,0.99,1.0,1.2,5.0,0.106476,0.363,2.43,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",26,True,active,0.093695,1.948249,0.093695,40.0,105.0,1.8,1.0,1.6,20.0,0.093695,1.532,2.58,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",23,True,active,0.105769,1.94775,0.105769,35.0,105.0,1.78,0.99,1.9,15.0,0.105769,1.696,2.81,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",24,False,miss,0.31935,1.934235,0.130031,0.0,15.0,1.76,1.0,1.7,0.0,0.31935,0.0,2.78,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",28,True,active,0.101675,1.934764,0.08609,0.0,0.0,1.79,0.98,1.6,20.0,0.101675,1.745,2.67,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",34,True,active,0.09099,1.983368,0.09099,30.0,105.0,1.81,1.0,1.7,20.0,0.09099,1.661,2.28,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",33,True,active,0.110297,1.972966,0.110297,35.0,105.0,1.79,0.98,2.0,15.0,0.110297,1.783,2.46,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",35,True,active,0.113404,1.959309,0.104396,40.0,105.0,1.79,0.99,1.7,20.0,0.113404,1.656,2.47,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",36,True,active,0.115858,1.931859,0.113812,35.0,105.0,1.79,1.0,1.8,10.0,0.115858,1.403,2.36,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",37,True,active,0.139208,1.965344,0.125336,35.0,65.0,1.65,1.0,1.7,20.0,0.139208,1.298,2.64,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",38,True,active,0.089332,1.985166,0.089332,30.0,105.0,1.81,1.0,1.7,20.0,0.089332,1.451,2.42,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",41,True,active,0.056183,1.997129,0.034753,40.0,105.0,1.8,1.0,2.1,5.0,0.056183,1.348,2.24,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",39,True,active,0.091562,1.913835,0.091562,40.0,105.0,1.8,0.99,2.0,10.0,0.091562,1.773,2.43,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",40,True,active,0.073123,1.977508,0.073123,40.0,105.0,1.81,0.98,1.7,15.0,0.073123,1.732,2.41,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",45,True,active,0.109191,1.972798,0.108133,35.0,105.0,1.81,1.0,1.8,20.0,0.109191,1.799,2.28,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",49,True,active,0.09145,1.949414,0.084788,45.0,105.0,1.78,0.99,1.9,20.0,0.09145,1.743,2.09,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",46,True,active,0.108514,1.968237,0.104571,35.0,105.0,1.34,0.99,1.4,10.0,0.108514,1.098,2.43,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",47,True,active,0.064985,1.887022,0.064985,50.0,105.0,1.52,0.98,1.6,10.0,0.064985,1.116,2.4,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",43,True,active,0.115634,1.944807,0.113098,35.0,105.0,1.8,1.0,1.8,25.0,0.115634,1.395,2.75,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",51,True,active,0.11297,1.953827,0.099565,40.0,105.0,1.68,1.0,1.8,15.0,0.11297,1.562,2.21,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",44,True,active,0.129569,1.964779,0.121277,40.0,105.0,1.83,1.0,2.2,20.0,0.129569,1.757,2.84,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",50,True,active,0.112881,1.922109,0.10606,30.0,85.0,1.81,1.0,2.0,20.0,0.112881,1.724,2.51,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",48,True,active,0.105054,1.942428,0.099425,35.0,105.0,1.79,1.0,1.7,20.0,0.105054,1.749,2.8,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",42,True,active,0.094913,1.966658,0.094913,35.0,105.0,1.81,1.0,1.7,20.0,0.094913,1.537,3.11,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",52,True,active,0.083163,1.959336,0.078353,35.0,105.0,1.8,0.99,1.5,20.0,0.083163,1.744,2.15,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",56,False,miss,0.368244,1.958887,0.147452,0.0,0.0,1.79,1.0,2.0,0.0,0.368244,0.0,2.02,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",53,True,active,0.043132,1.938156,0.043132,40.0,105.0,1.41,1.0,1.5,10.0,0.043132,0.468,2.28,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",54,True,active,0.026586,2.002054,0.026586,0.0,40.0,1.83,0.99,1.8,25.0,0.026586,1.798,2.39,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",55,True,active,0.088314,1.991799,0.08214,40.0,105.0,1.8,0.96,1.9,20.0,0.088314,1.797,2.48,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",58,True,active,0.077257,1.896827,0.07613,45.0,105.0,1.4,1.0,1.8,15.0,0.077257,1.252,2.42,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",57,True,active,0.097783,1.972986,0.092844,0.0,0.0,1.8,0.93,2.0,20.0,0.097783,1.789,2.46,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",59,True,active,0.096793,1.96297,0.089672,35.0,85.0,1.79,1.0,1.8,25.0,0.096793,1.79,2.4,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",66,True,active,0.12469,1.952175,0.112218,40.0,100.0,1.8,1.0,1.8,20.0,0.12469,1.52,2.19,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",65,True,active,0.09285,1.993612,0.09285,30.0,105.0,1.82,1.0,1.8,20.0,0.09285,1.775,2.29,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",60,True,active,0.127876,1.958514,0.126692,35.0,105.0,1.8,1.0,1.9,20.0,0.127876,1.571,2.68,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",67,True,active,0.073771,1.954488,0.073771,35.0,105.0,1.78,0.99,1.8,15.0,0.073771,1.568,2.24,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",61,True,active,0.11432,1.984064,0.11432,30.0,105.0,1.81,1.0,1.6,20.0,0.11432,1.692,2.75,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",62,True,active,0.095273,1.973723,0.092454,35.0,105.0,1.8,0.99,1.8,20.0,0.095273,1.673,2.58,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",63,True,active,0.072823,1.982572,0.072823,40.0,105.0,1.81,1.0,1.5,20.0,0.072823,1.57,2.88,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",64,True,active,0.128047,1.958688,0.118032,35.0,105.0,1.81,0.99,1.6,20.0,0.128047,1.688,2.8,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",68,True,active,0.071334,1.922423,0.064738,45.0,105.0,1.62,1.0,1.1,5.0,0.071334,1.194,2.12,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",69,True,active,0.113766,1.943674,0.111137,35.0,105.0,1.77,1.0,1.9,20.0,0.113766,1.556,1.9,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",70,True,active,0.082878,1.983895,0.082878,40.0,105.0,1.79,1.0,1.7,20.0,0.082878,1.761,2.16,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",71,True,active,0.126619,1.976014,0.126619,20.0,80.0,1.78,1.0,1.9,25.0,0.126619,1.555,2.31,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",72,True,active,0.074501,1.984458,0.074501,40.0,105.0,1.79,0.99,1.8,15.0,0.074501,1.748,2.49,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",73,True,active,0.140894,1.988814,0.136055,35.0,105.0,1.73,0.99,1.5,20.0,0.140894,1.456,2.38,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",74,True,active,0.102081,1.949043,0.092376,40.0,105.0,1.8,0.99,1.8,20.0,0.102081,1.612,2.43,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",75,True,active,0.127343,1.946594,0.126061,35.0,105.0,1.3,0.99,1.5,5.0,0.127343,0.788,2.48,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",77,True,active,0.09224,1.91121,0.082952,40.0,105.0,1.48,1.0,1.4,15.0,0.09224,1.407,2.33,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",81,True,active,0.071026,1.982943,0.071026,35.0,105.0,1.79,1.0,1.8,20.0,0.071026,1.411,2.31,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",76,True,active,0.08453,1.911601,0.079262,0.0,0.0,1.68,0.99,1.8,15.0,0.08453,1.582,2.57,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",80,True,active,0.030953,1.933759,0.030953,50.0,105.0,1.81,1.0,1.5,10.0,0.030953,0.789,2.47,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",84,True,active,0.076666,1.95954,0.070048,40.0,105.0,1.8,1.0,1.8,20.0,0.076666,1.718,2.06,
exp19_hardmin,ablationfull__ballspeed9__noplot__servebox__softminbeta1000000.0,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null, ""--softmin-beta"": 1000000.0}",82,True,active,0.09326,1.963822,0.09326,30.0,105.0,1.81,1.0,1.7,20.0,0.09326,1.75,2.23,
